Transaction ID,Customer_ID,Branch,Product ID,Order Date,Quantity,Amount,Gross Profit
3190,1297,Old Goa,14,9/3/2022,57,31766,2035.92
3191,2697,Panjim,4,9/3/2022,118,24080,1775.89
3192,925,Panjim,9,9/3/2022,119,25305,2000.65
3193,3064,Mapusa,10,9/3/2022,158,133468,9372.79
3194,2837,Panjim,11,9/4/2022,3,1013,61.78
3195,2589,Mapusa,12,9/4/2022,10,4312,286.03
3196,1227,Panjim,12,9/4/2022,21,11159,678.43
3197,1891,Panjim,6,9/4/2022,29,12893,817.66
3198,1286,Old Goa,3,9/4/2022,48,37184,2267.47
3199,2109,Mapusa,16,9/4/2022,50,16358,1007.29
3200,1118,Panjim,4,9/4/2022,73,11999,950.4
3201,2828,Mapusa,4,9/4/2022,133,120146,7621.82
3202,1349,Panjim,20,9/5/2022,5,1668,110.66
3203,2449,Panjim,5,9/5/2022,6,3516,279.67
3204,2078,Panjim,21,9/5/2022,7,1138,73.18
3205,3199,Old Goa,2,9/5/2022,18,5369,394.58
3206,2225,Panjim,4,9/5/2022,37,36551,2461.68
3207,2410,Panjim,15,9/5/2022,46,9992,670.11
3208,1371,Mapusa,9,9/5/2022,51,49207,3414.97
3209,2265,Panjim,8,9/5/2022,89,51114,4013.22
3210,1646,Mapusa,11,9/5/2022,90,100433,7780.33
3211,1419,Mapusa,9,9/5/2022,102,27573,2188.4
3212,1390,Mapusa,2,9/5/2022,122,94579,6354.97
3213,1550,Old Goa,8,9/6/2022,9,4361,318.38
3214,1058,Panjim,15,9/6/2022,14,5390,365.53
3215,1116,Old Goa,14,9/6/2022,35,25628,1711.85
3216,2419,Mapusa,11,9/6/2022,55,43242,2772.21
3217,3016,Old Goa,11,9/6/2022,64,53644,3223.81
3218,1025,Panjim,1,9/6/2022,96,16663,1300.97
3219,1075,Panjim,1,9/6/2022,135,54473,3824.75
3220,2781,Panjim,15,9/7/2022,33,20826,1352.35
3221,2644,Old Goa,5,9/7/2022,50,17089,1271.24
3222,2630,Old Goa,11,9/7/2022,56,5214,359.67
3223,2675,Old Goa,15,9/7/2022,64,26910,1786.37
3224,2002,Old Goa,4,9/7/2022,86,7083,436.75
3225,1816,Mapusa,10,9/7/2022,145,111516,7221.63
3226,1381,Old Goa,4,9/7/2022,166,43086,3135.73
3227,992,Mapusa,19,9/8/2022,8,2719,166.82
3228,2807,Mapusa,3,9/8/2022,101,90444,6032.38
3229,2136,Panjim,6,9/8/2022,113,54449,3895.47
3230,1384,Old Goa,12,9/9/2022,25,19071,1476.93
3231,1241,Mapusa,11,9/9/2022,31,19905,1226.25
3232,1450,Old Goa,1,9/9/2022,40,43608,2866.59
3233,2867,Old Goa,12,9/9/2022,41,23580,1735.69
3234,1919,Panjim,13,9/9/2022,58,38308,2354.24
3235,1409,Old Goa,6,9/9/2022,76,70085,5316.36
3236,2933,Mapusa,7,9/9/2022,91,5876,409.26
3237,2438,Old Goa,10,9/9/2022,131,44240,2989.85
3238,2822,Mapusa,4,9/9/2022,148,32622,2002.91
3239,1543,Mapusa,9,9/9/2022,171,61187,3677.43
3240,1523,Panjim,11,9/10/2022,3,2204,161.73
3241,906,Panjim,27,9/10/2022,5,1617,108.09
3242,1411,Old Goa,22,9/10/2022,8,1741,115.62
3243,2798,Panjim,17,9/10/2022,10,383,26.06
3244,1332,Panjim,12,9/10/2022,50,41688,2550.15
3245,2100,Mapusa,9,9/10/2022,94,39719,2977.9
3246,1937,Old Goa,24,9/11/2022,6,1857,116.8
3247,1975,Panjim,11,9/11/2022,15,7492,582.52
3248,2183,Old Goa,3,9/11/2022,18,9953,628.99
3249,1155,Mapusa,7,9/11/2022,30,27903,1712.11
3250,2354,Panjim,5,9/11/2022,43,14299,1106.12
3251,2073,Old Goa,11,9/11/2022,119,45707,3608.93
3252,1482,Panjim,5,9/12/2022,9,1904,121.66
3253,947,Old Goa,19,9/12/2022,13,2417,168.86
3254,1402,Panjim,11,9/12/2022,24,21851,1597.46
3255,2619,Old Goa,3,9/12/2022,32,15994,1227.03
3256,3202,Old Goa,14,9/12/2022,52,1232,81.08
3257,2580,Panjim,6,9/12/2022,87,56065,4055.08
3258,1311,Old Goa,7,9/12/2022,87,87345,6955.57
3259,2312,Old Goa,6,9/12/2022,97,93354,5845.65
3260,3028,Panjim,6,9/12/2022,99,93242,5643.04
3261,1764,Mapusa,11,9/12/2022,161,78051,6001.72
3262,1257,Mapusa,8,9/13/2022,7,2094,138.4
3263,1381,Mapusa,12,9/13/2022,8,7317,583.29
3264,2297,Panjim,7,9/13/2022,30,12722,969.87
3265,1354,Mapusa,4,9/13/2022,32,15692,1053.21
3266,2447,Old Goa,4,9/13/2022,33,3470,243.24
3267,2765,Panjim,16,9/13/2022,50,19874,1222.86
3268,1685,Panjim,3,9/13/2022,57,44522,2824.36
3269,1419,Mapusa,9,9/13/2022,68,75726,5365.14
3270,1816,Panjim,5,9/13/2022,147,63709,4447.72
3271,1097,Mapusa,9,9/14/2022,10,8022,624.76
3272,1123,Panjim,11,9/14/2022,17,14386,1019.57
3273,1970,Old Goa,1,9/14/2022,31,24355,1686.4
3274,2176,Panjim,10,9/14/2022,72,61156,4468.46
3275,1745,Panjim,6,9/14/2022,91,47830,2917.41
3276,2522,Old Goa,5,9/14/2022,101,33534,2028.3
3277,1577,Old Goa,2,9/14/2022,115,13670,1030.45
3278,2675,Panjim,11,9/15/2022,45,23533,1557.16
3279,1064,Old Goa,3,9/15/2022,68,21859,1594.14
3280,2230,Mapusa,10,9/15/2022,118,97906,7179.9
3281,2086,Old Goa,4,9/16/2022,11,11664,756.84
3282,2356,Mapusa,13,9/16/2022,32,12558,852.05
3283,2447,Old Goa,2,9/16/2022,33,20732,1518.99
3284,2329,Panjim,15,9/16/2022,36,21562,1427.14
3285,2207,Panjim,3,9/16/2022,90,85234,5818.47
3286,1882,Old Goa,6,9/16/2022,106,67224,4963.71
3287,2276,Panjim,1,9/16/2022,163,111963,7841.76
3288,1005,Mapusa,1,9/16/2022,167,19363,1177.09
3289,2452,Mapusa,10,9/17/2022,14,6139,477.39
3290,1561,Mapusa,9,9/17/2022,50,56107,4225.95
3291,1611,Old Goa,11,9/17/2022,56,58137,3834.69
3292,2160,Panjim,4,9/17/2022,86,16744,1149.69
3293,1096,Old Goa,5,9/18/2022,11,3352,254.06
3294,1229,Old Goa,3,9/18/2022,43,34777,2517.56
3295,3081,Old Goa,8,9/18/2022,139,111138,6743.34
3296,1391,Panjim,10,9/18/2022,142,65826,4191.23
3297,1348,Panjim,12,9/18/2022,143,115495,8047.73
3298,1555,Mapusa,3,9/18/2022,148,124568,9953.21
3299,3089,Panjim,21,9/19/2022,6,897,56.54
3300,1853,Mapusa,13,9/19/2022,34,15480,958.14
3301,2044,Mapusa,11,9/19/2022,46,18837,1312.11
3302,2862,Panjim,16,9/19/2022,72,8310,525.92
3303,1699,Panjim,6,9/19/2022,90,29688,2184.89
3304,1530,Old Goa,6,9/19/2022,91,13800,971.22
3305,1841,Panjim,2,9/19/2022,119,11867,754.47
3306,3178,Mapusa,6,9/19/2022,119,55088,4285.54
3307,2706,Old Goa,8,9/19/2022,151,145982,8934.52
3308,2308,Mapusa,25,9/20/2022,6,911,57.78
3309,2082,Panjim,9,9/20/2022,20,6525,518.64
3310,2431,Mapusa,8,9/20/2022,38,9486,674.17
3311,2770,Panjim,4,9/20/2022,159,129448,9491.32
3312,1922,Panjim,12,9/20/2022,167,65509,4221.55
3313,2613,Panjim,11,9/20/2022,173,64034,4001.63
3314,1302,Mapusa,20,9/21/2022,3,1022,62.69
3315,2174,Old Goa,10,9/21/2022,5,2644,185.47
3316,1035,Old Goa,12,9/21/2022,19,18960,1503.35
3317,943,Mapusa,11,9/21/2022,28,6120,409.99
3318,1154,Old Goa,4,9/21/2022,51,14618,1133.43
3319,940,Panjim,1,9/21/2022,78,23521,1421.45
3320,1444,Panjim,11,9/21/2022,106,83956,5860.62
3321,3022,Old Goa,8,9/21/2022,113,87167,6702.53
3322,2073,Mapusa,4,9/21/2022,125,103878,7925.49
3323,1014,Old Goa,6,9/21/2022,135,58684,4689.45
3324,2604,Mapusa,21,9/22/2022,4,412,25.53
3325,2502,Panjim,23,9/22/2022,6,345,21.34
3326,1860,Old Goa,4,9/22/2022,7,6720,469.01
3327,2452,Panjim,8,9/22/2022,17,5120,393.24
3328,2940,Old Goa,11,9/22/2022,59,41668,3225.12
3329,2269,Old Goa,8,9/22/2022,129,38876,2789.96
3330,2085,Old Goa,5,9/22/2022,145,43576,3377.02
3331,3110,Mapusa,5,9/22/2022,147,95135,6742.03
3332,1616,Mapusa,9,9/22/2022,164,24331,1789.76
3333,1505,Panjim,1,9/23/2022,4,3283,208.12
3334,2694,Panjim,21,9/23/2022,6,387,24.17
3335,3205,Old Goa,6,9/23/2022,15,10973,822.71
3336,2553,Panjim,2,9/23/2022,16,10972,707.86
3337,3080,Mapusa,10,9/23/2022,30,28576,2092.44
3338,2530,Old Goa,5,9/23/2022,45,32718,2613.15
3339,888,Old Goa,4,9/23/2022,61,7630,561.33
3340,1638,Mapusa,1,9/23/2022,81,21541,1427.76
3341,1284,Mapusa,6,9/23/2022,112,17227,1322.69
3342,1192,Panjim,8,9/23/2022,153,138019,9049.92
3343,1040,Old Goa,5,9/23/2022,158,102151,6314.7
3344,1792,Mapusa,10,9/23/2022,162,60012,4685.06
3345,2694,Old Goa,9,9/24/2022,4,2029,123.57
3346,1719,Mapusa,2,9/24/2022,31,23970,1551.3
3347,1997,Mapusa,2,9/24/2022,114,68650,5176.01
3348,1190,Mapusa,5,9/24/2022,122,119065,8512.92
3349,2304,Old Goa,4,9/24/2022,143,132538,10419.5
3350,929,Old Goa,6,9/24/2022,148,105973,7064.37
3351,1512,Panjim,1,9/25/2022,3,1327,82.41
3352,2778,Old Goa,21,9/25/2022,3,1018,68.36
3353,2660,Panjim,4,9/25/2022,6,3297,262.2
3354,962,Mapusa,25,9/25/2022,13,329,22.45
3355,2135,Mapusa,11,9/25/2022,16,11434,817.89
3356,2899,Old Goa,2,9/25/2022,31,21245,1460.35
3357,2017,Panjim,13,9/25/2022,109,78156,4753.9
3358,1345,Panjim,2,9/25/2022,111,115012,8262.5
3359,1146,Panjim,9,9/25/2022,129,108358,8118.16
3360,1568,Old Goa,5,9/26/2022,13,2906,201.24
3361,2597,Mapusa,16,9/26/2022,20,10268,669.01
3362,2301,Panjim,5,9/26/2022,23,4181,304.9
3363,3092,Panjim,1,9/26/2022,41,17793,1288.84
3364,2411,Old Goa,2,9/26/2022,118,124291,9642.24
3365,1996,Mapusa,11,9/26/2022,129,67178,4496.04
3366,2045,Mapusa,5,9/26/2022,148,118019,8742.17
3367,2610,Panjim,13,9/27/2022,3,1189,77.77
3368,2963,Mapusa,7,9/27/2022,19,8359,600.06
3369,2255,Mapusa,1,9/27/2022,20,3430,232.6
3370,2250,Old Goa,5,9/27/2022,23,5186,375.99
3371,2121,Panjim,9,9/27/2022,23,12143,817.94
3372,1956,Panjim,12,9/27/2022,73,46186,3612.71
3373,2248,Panjim,2,9/27/2022,81,49116,3029.58
3374,3172,Mapusa,8,9/27/2022,122,84844,5898.55
3375,2619,Old Goa,10,9/27/2022,137,123493,7970.03
3376,1215,Mapusa,5,9/28/2022,19,2437,148.34
3377,2331,Old Goa,8,9/28/2022,26,23666,1706.22
3378,3139,Mapusa,10,9/28/2022,61,12314,983.94
3379,2286,Panjim,1,9/28/2022,80,25368,1808.65
3380,3102,Old Goa,5,9/28/2022,108,39594,2514.57
3381,1906,Mapusa,10,9/29/2022,7,5916,411.96
3382,2965,Mapusa,3,9/29/2022,55,58179,4321.27
3383,1591,Panjim,5,9/29/2022,88,57502,4007.6
3384,2610,Old Goa,16,9/29/2022,98,4463,286.05
3385,933,Mapusa,2,9/29/2022,104,95195,6835.65
3386,2918,Old Goa,7,9/29/2022,116,78483,5201.17
3387,1444,Old Goa,11,9/29/2022,158,105653,7902.85
3388,2260,Mapusa,22,9/30/2022,5,648,44.09
3389,1661,Old Goa,24,9/30/2022,9,1046,68.67
3390,2015,Panjim,2,9/30/2022,17,15025,1016.27
3391,1513,Mapusa,2,9/30/2022,37,24354,1555.95
3392,3129,Old Goa,6,9/30/2022,40,35701,2505.76
3393,1777,Old Goa,12,9/30/2022,40,17184,1236.13
3394,2843,Old Goa,11,9/30/2022,51,45634,3101.34
3395,2434,Old Goa,6,9/30/2022,68,14834,1017.84
3396,1963,Mapusa,6,9/30/2022,74,81795,5472.88
3397,961,Panjim,4,9/30/2022,158,10230,739.31
3398,1619,Old Goa,5,10/1/2022,26,2319,181.89
3399,1646,Old Goa,6,10/1/2022,56,24379,1536.77
3400,2177,Panjim,11,10/1/2022,62,66057,5265.29
3401,2086,Panjim,11,10/1/2022,136,62769,4297.2
3402,2182,Old Goa,12,10/2/2022,3,3152,220.59
3403,3143,Old Goa,22,10/2/2022,6,1520,100.58
3404,2472,Old Goa,21,10/2/2022,6,1674,101.04
3405,955,Panjim,23,10/2/2022,6,1054,67.98
3406,1592,Panjim,3,10/2/2022,53,40193,3005.29
3407,1533,Old Goa,9,10/2/2022,56,14369,1023.98
3408,1479,Mapusa,2,10/2/2022,62,36187,2452.8
3409,1628,Panjim,12,10/2/2022,113,115244,9159.34
3410,2967,Old Goa,24,10/3/2022,8,1734,120.97
3411,1479,Panjim,21,10/3/2022,13,496,32.46
3412,3073,Old Goa,2,10/3/2022,14,9861,656.7
3413,1307,Old Goa,10,10/3/2022,32,15152,913.85
3414,2868,Old Goa,9,10/3/2022,45,45717,3145.48
3415,3048,Panjim,10,10/3/2022,48,31465,2305.86
3416,3092,Mapusa,2,10/3/2022,58,56840,4167.8
3417,2102,Panjim,16,10/3/2022,58,32219,2184.17
3418,1034,Panjim,6,10/3/2022,66,44814,3059.12
3419,3098,Panjim,12,10/3/2022,73,13615,949.08
3420,1323,Mapusa,10,10/3/2022,92,102459,6979.62
3421,1854,Mapusa,7,10/3/2022,111,35735,2224.47
3422,2361,Old Goa,25,10/4/2022,7,1426,98.62
3423,1375,Mapusa,13,10/4/2022,32,18540,1185.9
3424,2232,Mapusa,11,10/4/2022,55,15657,980.68
3425,1630,Mapusa,8,10/4/2022,105,74117,4483.38
3426,1982,Panjim,3,10/4/2022,120,8437,632.23
3427,1189,Mapusa,7,10/4/2022,160,67681,4969.69
3428,1465,Old Goa,10,10/4/2022,167,84537,5255.08
3429,2737,Mapusa,9,10/5/2022,11,12170,914.8
3430,2108,Panjim,23,10/5/2022,12,3757,231.12
3431,2822,Mapusa,5,10/5/2022,24,11609,877.69
3432,2048,Panjim,1,10/5/2022,37,3116,235.79
3433,2423,Mapusa,11,10/5/2022,61,54934,4120.8
3434,1073,Panjim,5,10/5/2022,65,38727,3081.19
3435,1766,Old Goa,9,10/5/2022,155,14641,1096.7
3436,1168,Panjim,7,10/5/2022,169,64921,4255.59
3437,1110,Panjim,25,10/6/2022,13,755,51.25
3438,1275,Panjim,6,10/6/2022,49,8544,608.08
3439,2368,Old Goa,15,10/6/2022,49,27375,1915.13
3440,1264,Old Goa,2,10/6/2022,77,15058,1053.89
3441,1183,Mapusa,5,10/6/2022,128,28554,1874.99
3442,2196,Old Goa,2,10/7/2022,4,3656,249.32
3443,1451,Old Goa,19,10/7/2022,8,2450,159.3
3444,2433,Panjim,7,10/7/2022,9,4226,302.07
3445,1807,Mapusa,26,10/7/2022,12,1135,74.45
3446,1471,Mapusa,23,10/7/2022,13,4444,276.83
3447,2478,Old Goa,10,10/7/2022,36,34262,2281.64
3448,2775,Old Goa,1,10/7/2022,83,62674,4715.55
3449,2809,Panjim,8,10/7/2022,89,36709,2888.17
3450,1908,Old Goa,4,10/7/2022,128,120842,7973.23
3451,964,Mapusa,9,10/7/2022,130,64894,5153.78
3452,1657,Panjim,11,10/7/2022,131,55335,3721.02
3453,1932,Mapusa,8,10/7/2022,146,29855,2330.27
3454,1468,Panjim,8,10/7/2022,154,117295,7660.84
3455,2546,Mapusa,18,10/8/2022,5,1163,75.18
3456,1563,Panjim,27,10/8/2022,7,1997,121.14
3457,1011,Old Goa,3,10/8/2022,26,20203,1602.64
3458,2108,Old Goa,1,10/8/2022,28,8977,589.02
3459,1802,Mapusa,4,10/8/2022,59,10231,705.03
3460,1407,Panjim,5,10/8/2022,68,37493,2366.19
3461,2839,Old Goa,12,10/8/2022,82,43561,2768.44
3462,913,Old Goa,7,10/8/2022,92,26895,2122.23
3463,2672,Panjim,9,10/8/2022,95,33613,2517.19
3464,2533,Panjim,12,10/8/2022,115,51866,3715.73
3465,1312,Mapusa,11,10/8/2022,135,10166,690.55
3466,3092,Mapusa,5,10/8/2022,173,40999,3271.12
3467,1722,Mapusa,26,10/9/2022,9,429,28.48
3468,2747,Mapusa,10,10/9/2022,10,3130,212.97
3469,2661,Old Goa,25,10/9/2022,11,1222,83.61
3470,2026,Mapusa,3,10/9/2022,19,2161,131.58
3471,2854,Panjim,4,10/9/2022,65,12083,767.51
3472,2530,Panjim,6,10/9/2022,98,87061,6750.94
3473,3046,Panjim,3,10/9/2022,102,69649,5487.11
3474,2840,Old Goa,4,10/9/2022,115,93305,5814.17
3475,2298,Old Goa,9,10/9/2022,122,17793,1104.95
3476,1914,Old Goa,1,10/9/2022,141,29536,2232.14
3477,2463,Old Goa,6,10/9/2022,171,113246,6817.83
3478,2778,Panjim,6,10/10/2022,3,1492,93.51
3479,1120,Panjim,21,10/10/2022,6,503,35.13
3480,2035,Old Goa,25,10/10/2022,9,1068,74.36
3481,2727,Mapusa,22,10/10/2022,9,656,43.84
3482,3202,Panjim,12,10/10/2022,42,23883,1904.66
3483,2036,Panjim,15,10/10/2022,71,5901,406.25
3484,2163,Panjim,6,10/10/2022,134,79587,5731.84
3485,1540,Mapusa,22,10/11/2022,13,1680,108
3486,2589,Old Goa,11,10/11/2022,42,13903,845.47
3487,2682,Mapusa,9,10/11/2022,61,4190,255.14
3488,2406,Panjim,6,10/11/2022,103,49034,3399.67
3489,1392,Mapusa,13,10/11/2022,113,25334,1736.95
3490,1428,Mapusa,7,10/11/2022,114,64704,4921.61
3491,2254,Panjim,1,10/11/2022,172,157438,12343.37
3492,2499,Panjim,2,10/12/2022,11,1405,92.03
3493,2416,Panjim,2,10/12/2022,29,20458,1410.2
3494,2240,Old Goa,8,10/12/2022,35,23426,1674.41
3495,1917,Mapusa,9,10/12/2022,60,67324,4613.69
3496,1693,Old Goa,14,10/12/2022,64,14981,913.72
3497,1653,Mapusa,2,10/12/2022,66,20258,1329.95
3498,2202,Mapusa,10,10/12/2022,126,85715,6661.56
3499,2010,Old Goa,7,10/12/2022,139,130298,10186.86
3500,3165,Mapusa,26,10/13/2022,6,984,68.83
3501,956,Panjim,24,10/13/2022,7,1197,72.27
3502,3188,Panjim,8,10/13/2022,19,7624,527.33
3503,2335,Old Goa,13,10/13/2022,49,25211,1742.75
3504,2703,Panjim,4,10/13/2022,96,36978,2242.98
3505,2726,Old Goa,1,10/13/2022,101,94492,6306.66
3506,2445,Old Goa,8,10/13/2022,122,41722,2943.69
3507,2814,Panjim,10,10/13/2022,141,132376,9352.91
3508,1510,Panjim,25,10/14/2022,3,451,27.3
3509,1855,Panjim,9,10/14/2022,102,12974,786.89
3510,2695,Mapusa,11,10/14/2022,156,59278,3605.3
3511,2655,Panjim,13,10/15/2022,39,26443,1703.02
3512,2757,Old Goa,6,10/15/2022,119,56458,4444.62
3513,2947,Mapusa,11,10/15/2022,119,105849,7392.53
3514,2940,Mapusa,11,10/15/2022,120,8294,626.96
3515,1020,Panjim,8,10/15/2022,160,92689,6826.45
3516,1297,Mapusa,26,10/16/2022,11,3015,200.23
3517,956,Panjim,16,10/16/2022,32,23297,1586.99
3518,2586,Mapusa,12,10/16/2022,58,25329,1952.63
3519,2013,Old Goa,12,10/16/2022,88,17027,1258.08
3520,1993,Mapusa,12,10/16/2022,144,30648,2270.38
3521,2050,Mapusa,11,10/16/2022,145,55656,3483.53
3522,2756,Panjim,10,10/16/2022,147,159572,9738.6
3523,1731,Mapusa,2,10/16/2022,156,70170,5118.53
3524,1799,Panjim,24,10/17/2022,3,423,29.42
3525,2396,Mapusa,25,10/17/2022,5,1596,108.86
3526,2509,Panjim,20,10/17/2022,12,2241,155.9
3527,2248,Mapusa,4,10/17/2022,16,7154,453.47
3528,1286,Mapusa,4,10/17/2022,23,23332,1626.83
3529,2072,Old Goa,12,10/17/2022,47,16344,1019.2
3530,1092,Panjim,4,10/17/2022,59,20449,1492.31
3531,2272,Old Goa,3,10/17/2022,78,23506,1501.66
3532,1835,Panjim,4,10/17/2022,83,10737,760.65
3533,884,Panjim,6,10/17/2022,104,86692,6765.83
3534,1683,Mapusa,10,10/17/2022,146,85224,5738.43
3535,3181,Old Goa,1,10/18/2022,7,1947,152.08
3536,3179,Old Goa,1,10/18/2022,8,3695,222.68
3537,2703,Old Goa,26,10/18/2022,10,675,45.59
3538,2528,Old Goa,3,10/18/2022,44,47418,2982.95
3539,1675,Mapusa,12,10/18/2022,58,31278,1993.5
3540,2704,Old Goa,7,10/18/2022,81,77981,5781.47
3541,2490,Old Goa,1,10/18/2022,86,35065,2520.33
3542,1603,Old Goa,13,10/18/2022,108,10075,613.04
3543,2086,Panjim,11,10/18/2022,129,113926,8268.89
3544,1218,Old Goa,6,10/18/2022,133,96059,7000.31
3545,1906,Old Goa,5,10/18/2022,136,16179,1125.61
3546,1375,Panjim,4,10/18/2022,154,109096,7581.26
3547,2276,Old Goa,20,10/19/2022,8,1470,101.32
3548,3000,Old Goa,10,10/19/2022,10,9859,775
3549,1993,Panjim,23,10/19/2022,11,2737,186.84
3550,1246,Mapusa,10,10/19/2022,16,3811,256.37
3551,1431,Mapusa,3,10/19/2022,20,18132,1191.2
3552,1841,Old Goa,2,10/19/2022,46,16115,1284.39
3553,3126,Mapusa,1,10/19/2022,110,62808,3839.54
3554,2514,Old Goa,8,10/19/2022,110,7170,520.07
3555,1242,Old Goa,1,10/19/2022,112,27854,1751.06
3556,1246,Mapusa,7,10/19/2022,113,79615,5086.5
3557,2484,Panjim,10,10/19/2022,115,41021,3184.54
3558,1639,Mapusa,12,10/19/2022,134,121168,7769
3559,920,Old Goa,4,10/19/2022,142,72975,5035.58
3560,2708,Panjim,4,10/19/2022,155,22729,1580.64
3561,2713,Old Goa,9,10/19/2022,161,102766,7744.37
3562,2378,Mapusa,1,10/20/2022,3,3325,260.55
3563,1954,Mapusa,18,10/20/2022,10,2626,158.51
3564,2844,Old Goa,5,10/20/2022,46,50609,3270.14
3565,1148,Panjim,9,10/20/2022,52,10631,776.98
3566,2529,Mapusa,7,10/20/2022,54,46070,3417.18
3567,1679,Mapusa,6,10/20/2022,98,86175,5559.39
3568,2194,Panjim,9,10/20/2022,127,139227,9464.42
3569,2262,Mapusa,9,10/20/2022,154,98151,6087.57
3570,1575,Panjim,12,10/20/2022,159,99252,7765.22
3571,2643,Old Goa,9,10/20/2022,164,146602,11053.84
3572,3145,Panjim,1,10/20/2022,172,86498,5763.05
3573,2127,Old Goa,13,10/21/2022,11,4550,316.78
3574,1833,Panjim,23,10/21/2022,13,1724,120.19
3575,3124,Mapusa,4,10/21/2022,32,4113,275.89
3576,1473,Panjim,1,10/21/2022,34,17257,1040.55
3577,2265,Old Goa,11,10/21/2022,42,33541,2430.28
3578,2791,Mapusa,11,10/21/2022,43,36198,2686.19
3579,2736,Old Goa,4,10/21/2022,51,5850,419
3580,2209,Panjim,12,10/21/2022,51,9185,621.3
3581,2504,Mapusa,7,10/21/2022,57,23310,1476.38
3582,1521,Panjim,11,10/21/2022,63,33516,2182.34
3583,1987,Mapusa,9,10/21/2022,84,93895,6978.13
3584,2625,Mapusa,7,10/21/2022,128,66394,4368.48
3585,3169,Old Goa,12,10/21/2022,138,83618,6072.12
3586,2928,Panjim,20,10/22/2022,4,395,26.64
3587,2675,Mapusa,11,10/22/2022,7,7609,579.82
3588,1412,Mapusa,8,10/22/2022,35,28590,1780.28
3589,3003,Old Goa,9,10/22/2022,39,32082,2497.71
3590,1954,Mapusa,12,10/22/2022,41,9115,666.48
3591,3082,Old Goa,8,10/22/2022,84,74449,5025.94
3592,3021,Mapusa,2,10/22/2022,90,47805,3481.92
3593,2940,Old Goa,11,10/22/2022,109,105783,7841.88
3594,1439,Mapusa,10,10/22/2022,132,77461,4654.85
3595,1016,Mapusa,10,10/22/2022,134,56659,3933.22
3596,1818,Mapusa,8,10/22/2022,143,150796,9415.05
3597,1684,Mapusa,11,10/22/2022,153,155429,12359.85
3598,2469,Old Goa,26,10/23/2022,13,2336,163.34
3599,3153,Panjim,14,10/23/2022,33,18553,1132.8
3600,2630,Panjim,1,10/23/2022,53,17102,1278.72
3601,1890,Panjim,12,10/23/2022,56,33444,2275.84
3602,1194,Mapusa,20,10/24/2022,2,567,36.1
3603,2668,Old Goa,24,10/24/2022,10,1408,87.47
3604,2370,Old Goa,24,10/24/2022,10,1089,70.12
3605,1959,Panjim,11,10/24/2022,19,12062,781.38
3606,1260,Old Goa,6,10/24/2022,35,23553,1510.28
3607,1813,Panjim,12,10/24/2022,39,24743,1567.01
3608,1891,Panjim,13,10/24/2022,44,26825,1790.97
3609,1794,Panjim,5,10/24/2022,64,63975,4035.51
3610,1674,Panjim,14,10/24/2022,88,23092,1401.81
3611,2202,Panjim,8,10/24/2022,107,96532,6204.18
3612,2791,Old Goa,8,10/24/2022,108,72828,4669.37
3613,3139,Panjim,1,10/24/2022,121,133934,10327.36
3614,3160,Old Goa,2,10/24/2022,125,79203,5888.35
3615,2197,Mapusa,1,10/24/2022,141,37177,2500.95
3616,3164,Mapusa,4,10/24/2022,161,158800,9811.03
3617,2479,Panjim,5,10/24/2022,167,29412,2302.01
3618,1035,Old Goa,9,10/25/2022,8,6493,461.53
3619,2339,Mapusa,15,10/25/2022,24,15049,967.35
3620,1540,Old Goa,15,10/25/2022,29,14230,995.5
3621,1863,Mapusa,8,10/25/2022,38,19777,1374.96
3622,2169,Panjim,8,10/25/2022,63,53136,3600.47
3623,2349,Mapusa,11,10/25/2022,93,53348,3881.49
3624,1536,Old Goa,10,10/25/2022,115,87787,5942.33
3625,1423,Old Goa,1,10/25/2022,124,46805,2979.35
3626,940,Old Goa,7,10/25/2022,145,81231,5658.92
3627,1816,Old Goa,21,10/26/2022,2,369,25.37
3628,1063,Panjim,12,10/26/2022,5,2767,195.24
3629,2878,Old Goa,27,10/26/2022,5,477,31.59
3630,2207,Panjim,25,10/26/2022,13,3283,223.82
3631,1822,Panjim,5,10/26/2022,65,16069,1080.25
3632,2186,Old Goa,1,10/26/2022,104,85798,6621.82
3633,2109,Panjim,23,10/27/2022,6,799,55.32
3634,2273,Mapusa,17,10/27/2022,7,1604,111.23
3635,1035,Old Goa,26,10/27/2022,13,2197,153.61
3636,2092,Panjim,3,10/27/2022,15,16483,1251.53
3637,2706,Old Goa,7,10/27/2022,28,12868,942.44
3638,1997,Panjim,10,10/27/2022,42,39933,2475.74
3639,1683,Panjim,7,10/27/2022,79,62146,4271.47
3640,1864,Panjim,1,10/27/2022,162,113409,8592.59
3641,1541,Mapusa,21,10/28/2022,3,595,37.28
3642,2252,Mapusa,24,10/28/2022,7,580,38.04
3643,1458,Mapusa,20,10/28/2022,10,2055,133.51
3644,1830,Panjim,19,10/28/2022,12,3055,195.99
3645,2598,Panjim,8,10/28/2022,25,21809,1638.59
3646,2826,Mapusa,4,10/28/2022,36,18079,1195.27
3647,1118,Panjim,6,10/28/2022,66,36736,2754.3
3648,1414,Panjim,2,10/28/2022,100,41003,2894.68
3649,1443,Old Goa,8,10/28/2022,148,66013,5035.24
3650,3191,Old Goa,7,10/28/2022,150,127464,10009.47
3651,1027,Old Goa,8,10/28/2022,159,45404,3175.96
